@relation 'census_income-weka.filters.unsupervised.attribute.Remove-R2-4,7,9,14'

@attribute age numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
56,6,Divorced,Unmarried,Female,0,0,36,<=50K
26,9,Divorced,Unmarried,Female,0,0,40,<=50K
36,9,Divorced,Unmarried,Female,0,0,40,<=50K
26,13,Never-married,Own-child,Female,0,0,42,<=50K
58,12,Married-civ-spouse,Husband,Male,0,1848,40,>50K
24,13,Never-married,Own-child,Male,0,0,40,<=50K
41,10,Divorced,Not-in-family,Female,0,0,32,<=50K
27,10,Never-married,Own-child,Male,0,0,35,<=50K
28,10,Separated,Own-child,Male,0,2339,40,<=50K
57,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
21,10,Never-married,Own-child,Female,0,0,20,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
58,13,Never-married,Not-in-family,Female,0,0,60,<=50K
27,13,Married-civ-spouse,Husband,Male,0,0,50,<=50K
36,9,Separated,Unmarried,Female,0,0,17,<=50K
68,13,Married-civ-spouse,Husband,Male,20051,0,40,>50K
33,9,Widowed,Unmarried,Female,0,0,40,<=50K
19,10,Never-married,Own-child,Female,0,0,18,<=50K
26,9,Separated,Unmarried,Female,0,0,40,<=50K
37,9,Never-married,Unmarried,Female,0,0,30,<=50K
53,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
32,10,Never-married,Not-in-family,Male,0,0,38,<=50K
18,7,Never-married,Own-child,Female,0,0,25,<=50K
53,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
40,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
50,10,Divorced,Unmarried,Female,0,0,40,<=50K
43,13,Married-civ-spouse,Wife,Female,15024,0,50,>50K
60,13,Married-civ-spouse,Husband,Male,0,0,46,>50K
28,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
34,9,Divorced,Not-in-family,Male,0,1669,45,<=50K
37,9,Divorced,Not-in-family,Male,0,0,40,<=50K
25,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
46,14,Married-civ-spouse,Husband,Male,15024,0,65,>50K
21,7,Married-spouse-absent,Own-child,Male,0,1762,40,<=50K
26,13,Never-married,Not-in-family,Female,0,0,45,<=50K
47,9,Never-married,Other-relative,Female,0,0,40,<=50K
18,8,Never-married,Own-child,Male,0,0,20,<=50K
22,13,Never-married,Not-in-family,Female,0,0,16,<=50K
36,10,Divorced,Own-child,Female,0,0,30,<=50K
59,9,Married-civ-spouse,Husband,Male,0,0,48,<=50K
33,9,Married-civ-spouse,Wife,Female,0,0,38,<=50K
33,6,Divorced,Not-in-family,Male,0,0,35,<=50K
53,13,Married-civ-spouse,Wife,Female,0,0,50,<=50K
44,10,Married-civ-spouse,Husband,Male,3411,0,40,<=50K
55,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
56,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
54,10,Divorced,Not-in-family,Female,0,0,35,<=50K
51,9,Divorced,Not-in-family,Male,0,0,40,<=50K
31,10,Never-married,Not-in-family,Female,2463,0,38,<=50K
43,14,Married-civ-spouse,Husband,Male,0,0,50,>50K
44,9,Divorced,Unmarried,Female,0,0,40,<=50K
22,10,Never-married,Own-child,Male,0,0,50,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,12,Never-married,Unmarried,Female,0,0,40,<=50K
30,13,Never-married,Own-child,Male,0,0,18,<=50K
30,5,Married-civ-spouse,Husband,Male,2580,0,40,<=50K
46,9,Never-married,Not-in-family,Male,0,0,15,<=50K
27,13,Married-civ-spouse,Husband,Male,0,0,50,<=50K
26,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
36,13,Never-married,Not-in-family,Male,8614,0,40,>50K
25,9,Separated,Own-child,Male,0,0,35,<=50K
30,15,Never-married,Not-in-family,Female,0,0,40,<=50K
46,9,Married-civ-spouse,Husband,Male,7298,0,40,>50K
47,10,Married-civ-spouse,Wife,Female,0,0,48,>50K
66,13,Married-civ-spouse,Husband,Male,5556,0,26,>50K
43,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
36,13,Married-civ-spouse,Husband,Male,0,1848,55,>50K
44,10,Widowed,Unmarried,Female,0,0,15,<=50K
42,16,Married-civ-spouse,Husband,Male,0,0,50,<=50K
39,13,Married-civ-spouse,Husband,Male,0,1977,45,>50K
36,12,Married-civ-spouse,Husband,Male,0,0,50,>50K
60,13,Married-civ-spouse,Husband,Male,0,1977,45,>50K
37,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
26,13,Never-married,Own-child,Male,0,0,20,<=50K
24,13,Never-married,Not-in-family,Female,0,0,30,<=50K
45,14,Divorced,Not-in-family,Female,0,0,35,<=50K
54,10,Married-civ-spouse,Husband,Male,0,0,48,>50K
22,10,Never-married,Own-child,Female,0,0,30,<=50K
63,14,Married-civ-spouse,Husband,Male,0,0,48,<=50K
22,9,Married-civ-spouse,Husband,Male,0,0,43,<=50K
27,10,Never-married,Not-in-family,Male,0,0,25,<=50K
33,5,Married-civ-spouse,Husband,Male,0,0,33,<=50K
64,13,Widowed,Not-in-family,Female,0,0,30,<=50K
50,12,Married-civ-spouse,Husband,Male,0,0,50,>50K
44,11,Widowed,Unmarried,Female,0,0,40,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
44,9,Divorced,Not-in-family,Female,0,0,40,<=50K
53,6,Married-civ-spouse,Husband,Male,0,0,35,<=50K
33,9,Widowed,Unmarried,Female,0,0,40,<=50K
34,8,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,9,Never-married,Not-in-family,Male,0,0,70,<=50K
80,9,Never-married,Not-in-family,Male,0,0,20,<=50K
31,12,Divorced,Not-in-family,Female,0,0,32,<=50K
40,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
53,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
58,9,Married-civ-spouse,Husband,Male,0,0,44,<=50K
38,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
33,15,Married-civ-spouse,Husband,Male,0,0,40,>50K
48,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
23,10,Married-civ-spouse,Wife,Female,0,0,40,<=50K
31,9,Never-married,Own-child,Male,0,0,50,<=50K
52,14,Married-civ-spouse,Husband,Male,0,0,70,<=50K
24,9,Never-married,Own-child,Male,0,0,40,<=50K
45,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
36,9,Married-civ-spouse,Wife,Female,0,0,40,>50K
52,3,Widowed,Unmarried,Female,0,0,40,<=50K
54,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
39,15,Married-civ-spouse,Husband,Male,0,0,55,>50K
40,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
28,9,Never-married,Not-in-family,Male,0,0,50,<=50K
23,10,Never-married,Not-in-family,Female,0,0,40,<=50K
36,4,Never-married,Unmarried,Male,0,0,40,<=50K
22,10,Never-married,Own-child,Female,0,0,15,<=50K
55,14,Married-civ-spouse,Husband,Male,0,0,50,<=50K
71,9,Never-married,Not-in-family,Male,0,0,17,<=50K
47,16,Married-civ-spouse,Husband,Male,0,0,60,>50K
17,6,Never-married,Own-child,Male,0,0,12,<=50K
31,13,Married-civ-spouse,Wife,Female,0,0,50,>50K
46,10,Married-civ-spouse,Husband,Male,3103,0,40,>50K
27,13,Never-married,Own-child,Female,0,0,40,<=50K
39,10,Married-civ-spouse,Husband,Male,0,1902,50,>50K
40,9,Divorced,Not-in-family,Female,0,0,48,<=50K
30,9,Never-married,Not-in-family,Female,0,1602,30,<=50K
17,5,Never-married,Unmarried,Male,0,0,20,<=50K
33,14,Never-married,Not-in-family,Male,0,0,40,<=50K
72,16,Never-married,Not-in-family,Male,0,0,30,<=50K
34,10,Married-AF-spouse,Wife,Female,0,0,40,>50K
65,9,Never-married,Other-relative,Male,0,0,40,<=50K
36,13,Married-civ-spouse,Husband,Male,0,1887,50,>50K
32,9,Never-married,Unmarried,Male,0,0,40,<=50K
26,10,Never-married,Other-relative,Male,0,0,40,<=50K
22,9,Never-married,Not-in-family,Male,0,0,40,<=50K
47,15,Married-civ-spouse,Husband,Male,99999,0,48,>50K
31,10,Never-married,Not-in-family,Male,0,0,40,<=50K
28,13,Never-married,Not-in-family,Male,0,0,50,<=50K
38,14,Never-married,Not-in-family,Female,0,0,50,>50K
34,12,Married-civ-spouse,Husband,Male,0,0,28,<=50K
44,13,Married-civ-spouse,Husband,Male,0,0,35,>50K
27,10,Never-married,Own-child,Male,0,0,40,<=50K
50,13,Married-civ-spouse,Husband,Male,0,0,44,>50K
47,9,Married-civ-spouse,Wife,Female,0,0,30,<=50K
20,10,Never-married,Not-in-family,Male,0,0,40,<=50K
24,9,Never-married,Not-in-family,Male,0,0,38,<=50K
29,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
37,11,Never-married,Unmarried,Female,0,0,32,<=50K
42,12,Divorced,Not-in-family,Male,0,0,40,<=50K
68,10,Never-married,Not-in-family,Female,0,0,40,<=50K
22,10,Never-married,Not-in-family,Female,0,0,40,<=50K
72,9,Married-civ-spouse,Husband,Male,0,0,30,<=50K
45,10,Married-civ-spouse,Husband,Male,0,0,20,<=50K
30,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
33,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
56,10,Widowed,Not-in-family,Male,4416,0,60,<=50K
25,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
41,9,Divorced,Not-in-family,Female,0,0,40,<=50K
25,13,Never-married,Not-in-family,Female,0,0,37,<=50K
31,12,Married-civ-spouse,Husband,Male,0,0,40,>50K
36,9,Married-civ-spouse,Husband,Male,0,0,38,<=50K
37,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
58,9,Married-civ-spouse,Husband,Male,0,0,20,<=50K
26,13,Never-married,Not-in-family,Female,0,0,40,<=50K
55,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
46,10,Married-civ-spouse,Husband,Male,0,0,48,>50K
44,13,Never-married,Not-in-family,Female,0,1617,20,<=50K
44,7,Married-civ-spouse,Husband,Male,0,0,60,<=50K
28,13,Never-married,Not-in-family,Male,0,0,55,<=50K
42,6,Married-civ-spouse,Husband,Male,0,0,50,<=50K
41,9,Divorced,Not-in-family,Male,0,0,40,<=50K
39,13,Married-civ-spouse,Husband,Male,0,0,45,<=50K
64,11,Married-civ-spouse,Husband,Male,0,0,30,<=50K
20,10,Never-married,Own-child,Male,0,0,25,<=50K
45,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
31,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
36,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
32,5,Separated,Unmarried,Female,0,0,40,<=50K
33,11,Married-civ-spouse,Husband,Male,0,0,65,<=50K
51,9,Divorced,Not-in-family,Female,99999,0,35,>50K
36,9,Divorced,Unmarried,Male,0,0,40,<=50K
40,9,Never-married,Not-in-family,Male,0,0,40,<=50K
44,11,Married-civ-spouse,Husband,Male,7298,0,51,>50K
40,9,Divorced,Unmarried,Female,0,0,45,<=50K
46,11,Divorced,Not-in-family,Female,0,0,40,<=50K
31,15,Married-civ-spouse,Husband,Male,0,0,60,>50K
30,9,Never-married,Not-in-family,Female,0,1980,40,<=50K
26,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,13,Never-married,Other-relative,Male,0,0,40,<=50K
35,12,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,15,Never-married,Other-relative,Male,0,0,50,<=50K
39,12,Separated,Not-in-family,Male,0,0,40,<=50K
44,10,Divorced,Unmarried,Male,0,0,40,<=50K
37,9,Married-civ-spouse,Husband,Male,0,0,60,>50K
79,11,Married-civ-spouse,Husband,Male,0,0,20,>50K
36,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
44,10,Married-civ-spouse,Husband,Male,0,0,60,>50K
23,9,Married-civ-spouse,Husband,Male,0,1573,30,<=50K
27,13,Never-married,Not-in-family,Female,0,0,45,<=50K
46,13,Married-civ-spouse,Husband,Male,0,1902,40,>50K
58,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
36,12,Divorced,Not-in-family,Male,0,0,48,<=50K
36,9,Married-civ-spouse,Husband,Male,0,1887,60,>50K
21,10,Never-married,Not-in-family,Male,0,0,45,<=50K
41,9,Never-married,Not-in-family,Female,14344,0,40,>50K
49,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
34,13,Married-civ-spouse,Wife,Female,0,0,40,>50K
29,9,Married-civ-spouse,Husband,Male,0,0,35,<=50K
63,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
29,13,Never-married,Not-in-family,Female,0,0,40,<=50K
65,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,13,Never-married,Not-in-family,Female,0,0,25,<=50K
42,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
44,10,Divorced,Not-in-family,Female,0,0,37,<=50K
41,9,Married-civ-spouse,Husband,Male,0,0,25,<=50K
22,12,Never-married,Own-child,Female,0,0,35,<=50K
18,7,Never-married,Own-child,Male,0,0,40,<=50K
33,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
46,13,Married-civ-spouse,Husband,Male,0,0,38,>50K
49,7,Married-civ-spouse,Other-relative,Female,0,0,40,<=50K
41,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
52,10,Divorced,Unmarried,Female,0,0,40,<=50K
40,10,Separated,Not-in-family,Male,0,0,40,<=50K
53,10,Never-married,Unmarried,Female,0,0,40,<=50K
45,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
30,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
56,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
24,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
71,4,Married-civ-spouse,Husband,Male,0,0,50,<=50K
20,9,Divorced,Not-in-family,Female,0,0,30,<=50K
26,13,Married-civ-spouse,Husband,Male,0,0,50,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,65,<=50K
49,9,Separated,Unmarried,Female,0,653,60,<=50K
48,16,Married-civ-spouse,Husband,Male,0,1902,50,>50K
22,9,Never-married,Own-child,Female,0,0,40,<=50K
30,10,Divorced,Not-in-family,Male,0,1617,40,<=50K
51,9,Divorced,Not-in-family,Male,0,0,40,<=50K
46,10,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K
32,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
42,15,Married-civ-spouse,Wife,Female,15024,0,40,>50K
52,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
57,9,Divorced,Other-relative,Female,0,0,40,<=50K
35,10,Divorced,Unmarried,Female,0,0,39,<=50K
52,14,Married-civ-spouse,Husband,Male,0,0,50,>50K
36,10,Divorced,Unmarried,Female,0,0,40,<=50K
33,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
67,9,Divorced,Not-in-family,Male,0,0,20,<=50K
31,10,Married-civ-spouse,Husband,Male,0,0,48,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
28,10,Never-married,Not-in-family,Male,0,0,42,<=50K
36,9,Divorced,Not-in-family,Male,0,0,40,<=50K
58,9,Married-civ-spouse,Husband,Male,0,0,35,>50K
56,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,10,Never-married,Not-in-family,Male,0,0,40,<=50K
37,11,Married-civ-spouse,Husband,Male,0,0,40,>50K
44,13,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K
26,9,Never-married,Own-child,Male,0,0,40,<=50K
51,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,10,Married-civ-spouse,Husband,Male,4386,0,50,>50K
30,10,Never-married,Own-child,Female,0,0,40,<=50K
20,10,Never-married,Not-in-family,Female,0,0,40,<=50K
21,10,Never-married,Own-child,Female,0,0,40,<=50K
37,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
53,11,Married-civ-spouse,Husband,Male,4386,0,40,>50K
54,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
30,13,Married-civ-spouse,Husband,Male,7298,0,50,>50K
43,9,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K
48,11,Divorced,Own-child,Female,0,0,40,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,48,<=50K
62,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
22,9,Never-married,Not-in-family,Male,0,0,60,<=50K
45,13,Married-civ-spouse,Husband,Male,0,0,32,<=50K
34,10,Separated,Not-in-family,Male,0,0,45,<=50K
64,9,Married-civ-spouse,Husband,Male,0,0,20,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,65,<=50K
60,9,Married-civ-spouse,Husband,Male,0,0,70,<=50K
44,9,Never-married,Other-relative,Male,0,0,58,<=50K
53,15,Married-civ-spouse,Husband,Male,0,0,38,>50K
37,11,Married-civ-spouse,Husband,Male,15024,0,50,>50K
23,9,Never-married,Not-in-family,Female,0,0,35,<=50K
28,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
55,4,Married-civ-spouse,Husband,Male,0,0,41,<=50K
58,14,Never-married,Not-in-family,Female,0,0,24,>50K
74,10,Married-civ-spouse,Husband,Male,20051,0,25,>50K
27,9,Never-married,Own-child,Male,0,0,40,<=50K
37,9,Divorced,Unmarried,Female,0,0,40,<=50K
44,6,Married-civ-spouse,Husband,Male,0,0,70,<=50K
23,12,Never-married,Own-child,Male,0,0,40,<=50K
41,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
45,10,Married-civ-spouse,Husband,Male,0,0,55,>50K
29,9,Divorced,Unmarried,Male,0,0,40,<=50K
33,13,Never-married,Not-in-family,Male,0,0,45,>50K
61,14,Married-civ-spouse,Husband,Male,7298,0,60,>50K
29,12,Married-civ-spouse,Wife,Female,7688,0,45,>50K
22,10,Never-married,Other-relative,Male,0,0,38,<=50K
28,5,Never-married,Not-in-family,Male,0,0,40,<=50K
30,13,Married-civ-spouse,Wife,Female,0,0,40,<=50K
20,10,Never-married,Own-child,Male,0,0,20,<=50K
45,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
42,12,Divorced,Unmarried,Female,0,0,40,<=50K
34,9,Never-married,Own-child,Male,0,0,40,<=50K
31,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
23,13,Never-married,Own-child,Female,0,0,40,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
40,6,Married-civ-spouse,Husband,Male,0,0,40,>50K
57,9,Divorced,Not-in-family,Female,0,0,45,<=50K
35,10,Married-civ-spouse,Wife,Female,3908,0,27,<=50K
24,13,Never-married,Own-child,Male,0,0,45,<=50K
27,10,Never-married,Not-in-family,Female,0,0,15,<=50K
27,10,Never-married,Own-child,Female,0,0,40,>50K
45,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
80,16,Married-civ-spouse,Husband,Male,0,0,30,<=50K
23,10,Never-married,Not-in-family,Male,0,0,50,<=50K
46,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
38,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
50,9,Divorced,Not-in-family,Male,0,0,60,<=50K
55,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
72,9,Married-civ-spouse,Wife,Female,0,0,50,<=50K
65,10,Widowed,Not-in-family,Female,0,0,40,<=50K
37,6,Divorced,Not-in-family,Male,0,0,40,<=50K
39,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
38,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
46,10,Married-civ-spouse,Husband,Male,15024,0,50,>50K
50,9,Married-civ-spouse,Husband,Male,0,0,65,>50K
54,12,Married-civ-spouse,Husband,Male,0,0,40,>50K
40,14,Never-married,Not-in-family,Male,0,0,50,>50K
30,4,Married-civ-spouse,Husband,Male,2829,0,40,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,35,<=50K
28,10,Never-married,Not-in-family,Male,0,0,30,<=50K
34,11,Married-civ-spouse,Husband,Male,0,0,53,<=50K
55,9,Divorced,Not-in-family,Male,0,0,40,<=50K
20,9,Never-married,Own-child,Male,0,0,40,<=50K
21,10,Never-married,Not-in-family,Male,0,0,35,<=50K
39,10,Divorced,Not-in-family,Female,0,0,20,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
33,9,Never-married,Unmarried,Male,0,0,40,<=50K
26,10,Never-married,Not-in-family,Female,0,0,40,<=50K
45,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
31,10,Never-married,Own-child,Female,0,0,65,<=50K
32,3,Married-civ-spouse,Husband,Male,0,0,60,<=50K
60,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
41,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
21,10,Never-married,Own-child,Male,0,0,20,<=50K
27,10,Divorced,Unmarried,Female,0,0,36,<=50K
33,3,Divorced,Unmarried,Male,0,0,40,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,7,Married-civ-spouse,Husband,Male,0,1902,40,>50K
18,6,Never-married,Own-child,Male,0,0,40,<=50K
48,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
37,4,Divorced,Not-in-family,Male,0,0,50,<=50K
58,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
57,8,Married-civ-spouse,Husband,Male,7688,0,40,>50K
42,13,Never-married,Not-in-family,Female,99999,0,40,>50K
24,9,Never-married,Other-relative,Male,0,0,40,<=50K
26,13,Never-married,Other-relative,Male,0,0,15,<=50K
43,9,Divorced,Unmarried,Male,5455,0,50,<=50K
34,7,Married-civ-spouse,Husband,Male,0,0,40,<=50K
38,13,Married-civ-spouse,Wife,Female,0,0,40,<=50K
51,7,Married-civ-spouse,Husband,Male,0,0,45,>50K
49,16,Married-civ-spouse,Wife,Female,0,0,35,>50K
26,13,Never-married,Own-child,Female,0,0,40,<=50K
28,9,Divorced,Unmarried,Female,0,0,20,<=50K
22,10,Married-civ-spouse,Husband,Male,0,1902,37,<=50K
26,9,Divorced,Not-in-family,Male,0,0,40,<=50K
45,5,Married-civ-spouse,Husband,Male,0,1848,40,>50K
39,10,Divorced,Unmarried,Female,0,625,40,<=50K
23,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
39,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
43,11,Divorced,Not-in-family,Male,0,0,40,<=50K
33,10,Never-married,Not-in-family,Male,0,0,70,<=50K
68,13,Married-civ-spouse,Husband,Male,0,0,20,<=50K
32,13,Never-married,Not-in-family,Male,0,0,40,<=50K
25,10,Never-married,Unmarried,Male,0,0,40,<=50K
53,3,Married-civ-spouse,Other-relative,Female,0,0,24,<=50K
38,11,Married-civ-spouse,Husband,Male,0,0,55,>50K
20,9,Never-married,Own-child,Male,0,0,40,<=50K
26,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,9,Never-married,Own-child,Male,0,0,40,<=50K
43,9,Divorced,Not-in-family,Female,0,0,40,<=50K
29,10,Never-married,Not-in-family,Male,0,0,36,<=50K
34,6,Separated,Unmarried,Female,0,0,36,<=50K
24,10,Never-married,Own-child,Male,0,0,35,<=50K
44,14,Married-civ-spouse,Husband,Male,0,0,35,>50K
19,10,Never-married,Not-in-family,Male,0,0,40,<=50K
47,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
40,10,Divorced,Not-in-family,Female,0,0,48,<=50K
45,9,Widowed,Unmarried,Female,0,0,45,<=50K
43,9,Separated,Unmarried,Female,0,0,45,<=50K
50,16,Divorced,Other-relative,Male,10520,0,50,>50K
29,13,Never-married,Not-in-family,Male,0,0,40,<=50K
47,13,Never-married,Not-in-family,Male,0,0,50,<=50K
24,9,Never-married,Own-child,Male,0,0,35,<=50K
21,9,Never-married,Own-child,Female,0,0,40,<=50K
30,9,Married-civ-spouse,Husband,Male,0,1887,50,>50K
74,15,Divorced,Other-relative,Male,0,0,40,<=50K
70,10,Married-civ-spouse,Husband,Male,2653,0,70,<=50K
27,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
32,13,Divorced,Unmarried,Female,0,0,46,<=50K
30,7,Married-civ-spouse,Husband,Male,0,0,50,<=50K
29,11,Divorced,Unmarried,Male,0,0,56,<=50K
18,7,Never-married,Own-child,Male,0,1602,40,<=50K
31,9,Married-civ-spouse,Husband,Male,7298,0,40,>50K
39,10,Married-civ-spouse,Husband,Male,0,0,70,<=50K
21,10,Never-married,Own-child,Female,0,0,30,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,38,<=50K
33,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
39,15,Divorced,Not-in-family,Male,0,0,70,>50K
29,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
34,10,Married-civ-spouse,Husband,Male,0,1485,40,<=50K
52,13,Widowed,Unmarried,Female,0,0,55,<=50K
35,9,Never-married,Not-in-family,Male,0,0,25,<=50K
33,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
43,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
51,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
36,9,Never-married,Unmarried,Female,0,0,30,<=50K
17,7,Never-married,Own-child,Female,0,0,40,<=50K
32,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
39,9,Never-married,Unmarried,Female,0,0,40,<=50K
19,10,Never-married,Own-child,Male,0,0,60,<=50K
54,7,Divorced,Not-in-family,Male,0,0,40,>50K
45,13,Divorced,Not-in-family,Male,0,0,50,>50K
47,13,Divorced,Not-in-family,Female,0,0,40,<=50K
49,9,Married-civ-spouse,Husband,Male,0,1672,98,<=50K
32,9,Divorced,Unmarried,Female,0,0,40,<=50K
28,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
39,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,9,Never-married,Not-in-family,Male,0,0,50,<=50K
42,14,Married-civ-spouse,Wife,Female,0,0,38,>50K
24,13,Married-civ-spouse,Husband,Male,0,0,44,<=50K
45,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
19,9,Never-married,Own-child,Male,0,0,30,<=50K
46,6,Married-civ-spouse,Husband,Male,0,0,40,>50K
50,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
32,9,Never-married,Not-in-family,Female,0,0,42,<=50K
47,15,Married-civ-spouse,Husband,Male,99999,0,50,>50K
43,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
29,13,Never-married,Not-in-family,Male,0,0,40,<=50K
90,13,Never-married,Own-child,Female,0,0,10,<=50K
41,15,Married-civ-spouse,Wife,Female,0,0,50,>50K
24,1,Never-married,Not-in-family,Male,0,0,36,<=50K
24,10,Never-married,Own-child,Male,0,0,50,<=50K
24,10,Never-married,Not-in-family,Female,0,0,53,<=50K
35,9,Married-civ-spouse,Wife,Female,0,1887,42,>50K
30,13,Never-married,Other-relative,Male,0,0,40,<=50K
46,13,Separated,Unmarried,Female,0,0,40,<=50K
19,10,Never-married,Own-child,Female,0,1721,30,<=50K
39,5,Separated,Own-child,Male,0,0,35,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,9,Never-married,Not-in-family,Female,0,0,40,<=50K
