@relation 'census_income-weka.filters.unsupervised.attribute.Remove-R2-3,9-10,12-14'

@attribute age numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute capital-gain numeric
@attribute class {>50K,<=50K}

@data
23,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,3908,<=50K
40,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
55,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,<=50K
34,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,0,<=50K
21,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
28,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
43,Bachelors,13,Married-spouse-absent,Tech-support,Not-in-family,0,<=50K
17,9th,5,Never-married,Transport-moving,Not-in-family,0,<=50K
51,10th,6,Widowed,Transport-moving,Other-relative,0,<=50K
37,HS-grad,9,Married-civ-spouse,Sales,Husband,0,>50K
54,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
24,Bachelors,13,Never-married,Sales,Not-in-family,0,<=50K
35,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
48,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,2174,<=50K
23,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,0,<=50K
24,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,0,<=50K
24,Assoc-voc,11,Never-married,Adm-clerical,Own-child,0,<=50K
50,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,3411,<=50K
34,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,>50K
45,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,<=50K
36,11th,7,Never-married,Craft-repair,Own-child,0,<=50K
33,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
21,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
32,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
22,5th-6th,3,Never-married,Farming-fishing,Other-relative,0,<=50K
53,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,>50K
36,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
22,Bachelors,13,Never-married,Sales,Own-child,0,<=50K
47,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,0,<=50K
30,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,0,<=50K
23,Some-college,10,Never-married,Sales,Own-child,0,<=50K
40,10th,6,Separated,Transport-moving,Own-child,0,<=50K
45,Assoc-acdm,12,Divorced,Tech-support,Own-child,0,<=50K
61,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
35,HS-grad,9,Divorced,Exec-managerial,Unmarried,0,<=50K
20,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
27,10th,6,Never-married,Adm-clerical,Own-child,0,<=50K
23,HS-grad,9,Never-married,Adm-clerical,Own-child,0,<=50K
65,Some-college,10,Widowed,Adm-clerical,Not-in-family,0,<=50K
25,HS-grad,9,Never-married,Adm-clerical,Unmarried,0,<=50K
49,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
45,Bachelors,13,Divorced,Adm-clerical,Unmarried,0,<=50K
46,Masters,14,Divorced,Exec-managerial,Unmarried,0,<=50K
67,HS-grad,9,Widowed,Sales,Not-in-family,0,<=50K
40,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,0,<=50K
51,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,>50K
44,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
35,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
28,Some-college,10,Never-married,Sales,Not-in-family,0,<=50K
44,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,0,<=50K
37,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,>50K
54,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,>50K
33,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,0,>50K
46,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,<=50K
45,Masters,14,Married-civ-spouse,Exec-managerial,Husband,4386,<=50K
27,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,3325,<=50K
49,Masters,14,Married-civ-spouse,Sales,Husband,0,>50K
51,HS-grad,9,Divorced,Sales,Not-in-family,0,<=50K
27,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
36,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
59,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,15024,>50K
24,Some-college,10,Never-married,Sales,Own-child,0,<=50K
31,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
35,Doctorate,16,Never-married,Prof-specialty,Not-in-family,0,>50K
34,Bachelors,13,Married-civ-spouse,Other-service,Wife,7688,>50K
50,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,>50K
43,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
21,9th,5,Never-married,Craft-repair,Own-child,0,<=50K
33,9th,5,Never-married,Other-service,Not-in-family,0,<=50K
48,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,<=50K
22,HS-grad,9,Never-married,Priv-house-serv,Own-child,0,<=50K
29,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
42,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
28,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
36,HS-grad,9,Never-married,Prof-specialty,Not-in-family,0,<=50K
66,HS-grad,9,Widowed,Other-service,Not-in-family,0,<=50K
44,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,<=50K
45,Some-college,10,Divorced,Adm-clerical,Unmarried,0,<=50K
49,HS-grad,9,Divorced,Other-service,Own-child,0,<=50K
36,Bachelors,13,Divorced,Prof-specialty,Unmarried,0,<=50K
48,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
19,HS-grad,9,Never-married,Transport-moving,Own-child,0,<=50K
36,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,>50K
41,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,>50K
32,Some-college,10,Married-civ-spouse,Sales,Husband,0,<=50K
49,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
51,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,0,<=50K
20,Some-college,10,Divorced,Other-service,Own-child,0,<=50K
39,Bachelors,13,Never-married,Adm-clerical,Own-child,0,<=50K
38,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,>50K
19,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
29,Bachelors,13,Never-married,Handlers-cleaners,Own-child,0,<=50K
52,HS-grad,9,Married-civ-spouse,Sales,Husband,0,>50K
22,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,0,<=50K
44,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
43,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,<=50K
41,Some-college,10,Married-civ-spouse,Transport-moving,Husband,3942,<=50K
40,Assoc-voc,11,Separated,Sales,Not-in-family,0,<=50K
40,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
18,11th,7,Never-married,Sales,Own-child,0,<=50K
57,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,>50K
54,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
44,Bachelors,13,Divorced,Prof-specialty,Unmarried,0,<=50K
20,Some-college,10,Never-married,Sales,Not-in-family,0,<=50K
40,Some-college,10,Married-civ-spouse,Other-service,Wife,0,<=50K
29,Some-college,10,Never-married,Transport-moving,Unmarried,0,<=50K
22,Bachelors,13,Never-married,Adm-clerical,Not-in-family,0,<=50K
44,Masters,14,Married-civ-spouse,Exec-managerial,Husband,5178,>50K
45,Some-college,10,Divorced,Sales,Own-child,0,<=50K
52,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,>50K
57,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,2174,<=50K
51,HS-grad,9,Divorced,Protective-serv,Not-in-family,0,<=50K
23,Bachelors,13,Never-married,Sales,Own-child,0,<=50K
22,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,0,<=50K
37,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,>50K
58,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,<=50K
61,10th,6,Widowed,Farming-fishing,Unmarried,0,<=50K
30,Masters,14,Never-married,Prof-specialty,Not-in-family,0,<=50K
23,Some-college,10,Never-married,Adm-clerical,Own-child,0,<=50K
30,10th,6,Divorced,Other-service,Not-in-family,0,<=50K
18,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
23,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,0,<=50K
23,Some-college,10,Never-married,Priv-house-serv,Own-child,0,<=50K
57,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
58,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,>50K
59,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,>50K
27,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,0,<=50K
50,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,0,>50K
25,Bachelors,13,Never-married,Tech-support,Own-child,0,<=50K
33,HS-grad,9,Divorced,Other-service,Unmarried,0,<=50K
22,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
21,Some-college,10,Never-married,Craft-repair,Own-child,0,<=50K
44,11th,7,Married-civ-spouse,Prof-specialty,Wife,5178,>50K
50,Some-college,10,Married-civ-spouse,Sales,Husband,0,>50K
44,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
41,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
54,Some-college,10,Widowed,Adm-clerical,Unmarried,0,<=50K
60,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
58,Masters,14,Divorced,Prof-specialty,Not-in-family,0,<=50K
27,Some-college,10,Married-civ-spouse,Tech-support,Husband,3908,<=50K
43,HS-grad,9,Never-married,Adm-clerical,Unmarried,0,<=50K
33,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
24,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,<=50K
41,HS-grad,9,Never-married,Transport-moving,Not-in-family,0,<=50K
21,HS-grad,9,Never-married,Craft-repair,Own-child,0,<=50K
39,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,0,<=50K
27,Bachelors,13,Never-married,Exec-managerial,Own-child,0,<=50K
50,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
20,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,<=50K
46,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
49,11th,7,Married-civ-spouse,Transport-moving,Husband,0,<=50K
35,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,0,>50K
56,Some-college,10,Married-civ-spouse,Other-service,Husband,0,>50K
41,Masters,14,Divorced,Prof-specialty,Not-in-family,0,<=50K
41,Some-college,10,Divorced,Craft-repair,Not-in-family,0,<=50K
42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
58,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,<=50K
43,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,<=50K
25,HS-grad,9,Divorced,Other-service,Not-in-family,0,<=50K
57,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,<=50K
49,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,0,<=50K
23,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
59,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
50,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,>50K
33,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,<=50K
52,Masters,14,Married-civ-spouse,Tech-support,Husband,0,<=50K
37,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
30,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,<=50K
39,HS-grad,9,Divorced,Craft-repair,Unmarried,0,<=50K
54,Some-college,10,Divorced,Craft-repair,Unmarried,0,<=50K
52,HS-grad,9,Married-civ-spouse,Sales,Husband,0,>50K
22,HS-grad,9,Never-married,Protective-serv,Unmarried,0,<=50K
65,HS-grad,9,Married-civ-spouse,Sales,Husband,9386,>50K
32,Bachelors,13,Never-married,Adm-clerical,Not-in-family,0,<=50K
25,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,0,<=50K
34,Some-college,10,Never-married,Craft-repair,Not-in-family,0,<=50K
47,Assoc-voc,11,Never-married,Other-service,Not-in-family,0,<=50K
24,HS-grad,9,Never-married,Farming-fishing,Own-child,0,<=50K
63,Doctorate,16,Divorced,Exec-managerial,Not-in-family,0,>50K
48,5th-6th,3,Never-married,Priv-house-serv,Unmarried,0,<=50K
26,HS-grad,9,Never-married,Sales,Not-in-family,0,<=50K
28,Some-college,10,Separated,Machine-op-inspct,Not-in-family,0,<=50K
23,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
57,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,15024,>50K
64,Bachelors,13,Divorced,Tech-support,Not-in-family,0,<=50K
28,Bachelors,13,Never-married,Exec-managerial,Own-child,0,>50K
28,7th-8th,4,Married-civ-spouse,Sales,Other-relative,0,<=50K
34,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
38,11th,7,Married-civ-spouse,Exec-managerial,Husband,0,>50K
44,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,0,>50K
34,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,1639,<=50K
18,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
36,12th,8,Married-civ-spouse,Craft-repair,Husband,0,<=50K
73,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
24,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
29,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
33,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
57,HS-grad,9,Separated,Adm-clerical,Other-relative,0,<=50K
55,10th,6,Widowed,Transport-moving,Not-in-family,0,<=50K
21,10th,6,Married-civ-spouse,Craft-repair,Husband,0,<=50K
36,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,>50K
26,Some-college,10,Never-married,Prof-specialty,Not-in-family,0,<=50K
40,Some-college,10,Divorced,Tech-support,Unmarried,0,<=50K
32,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
21,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
59,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
29,HS-grad,9,Never-married,Sales,Unmarried,0,<=50K
29,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,0,<=50K
59,Masters,14,Married-civ-spouse,Exec-managerial,Husband,15024,>50K
58,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,>50K
47,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
44,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,<=50K
31,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
19,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
66,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
41,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
22,Some-college,10,Never-married,Sales,Own-child,0,<=50K
31,HS-grad,9,Never-married,Sales,Own-child,0,<=50K
30,Bachelors,13,Never-married,Sales,Not-in-family,0,<=50K
36,HS-grad,9,Separated,Other-service,Not-in-family,0,<=50K
41,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,0,<=50K
19,Some-college,10,Never-married,Handlers-cleaners,Own-child,0,<=50K
60,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,<=50K
24,11th,7,Never-married,Transport-moving,Own-child,0,<=50K
25,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
52,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,<=50K
30,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
37,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
55,Doctorate,16,Divorced,Exec-managerial,Not-in-family,0,<=50K
20,Some-college,10,Never-married,Adm-clerical,Other-relative,0,<=50K
32,7th-8th,4,Never-married,Priv-house-serv,Not-in-family,0,<=50K
18,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
24,Some-college,10,Never-married,Craft-repair,Own-child,0,<=50K
33,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,<=50K
57,Masters,14,Married-civ-spouse,Protective-serv,Husband,0,>50K
53,Masters,14,Divorced,Prof-specialty,Unmarried,0,<=50K
19,HS-grad,9,Never-married,Sales,Not-in-family,0,<=50K
50,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,>50K
27,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
40,Assoc-voc,11,Separated,Craft-repair,Not-in-family,0,<=50K
47,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
39,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
49,Some-college,10,Divorced,Adm-clerical,Own-child,0,<=50K
28,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
50,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,15024,>50K
28,11th,7,Never-married,Transport-moving,Own-child,0,<=50K
30,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
47,Masters,14,Married-civ-spouse,Exec-managerial,Husband,99999,>50K
39,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,>50K
37,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
50,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
37,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
26,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,>50K
55,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,0,>50K
46,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,>50K
32,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
26,Bachelors,13,Never-married,Craft-repair,Not-in-family,0,>50K
32,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,7298,>50K
43,Some-college,10,Never-married,Handlers-cleaners,Own-child,1055,<=50K
19,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,<=50K
38,HS-grad,9,Divorced,Other-service,Not-in-family,0,<=50K
38,5th-6th,3,Married-civ-spouse,Sales,Husband,0,<=50K
65,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,0,<=50K
70,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,>50K
44,Bachelors,13,Separated,Machine-op-inspct,Unmarried,0,<=50K
32,Some-college,10,Never-married,Sales,Not-in-family,0,<=50K
30,HS-grad,9,Never-married,Protective-serv,Own-child,0,<=50K
49,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,0,>50K
23,HS-grad,9,Never-married,Adm-clerical,Own-child,0,<=50K
25,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
19,Some-college,10,Never-married,Adm-clerical,Own-child,0,<=50K
27,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,0,<=50K
43,HS-grad,9,Never-married,Transport-moving,Not-in-family,0,<=50K
38,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
42,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
33,Bachelors,13,Never-married,Adm-clerical,Own-child,0,<=50K
30,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
29,Bachelors,13,Never-married,Tech-support,Not-in-family,0,<=50K
30,11th,7,Married-civ-spouse,Craft-repair,Husband,0,<=50K
26,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,<=50K
43,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,>50K
30,HS-grad,9,Married-civ-spouse,Other-service,Wife,0,<=50K
38,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,>50K
48,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,>50K
57,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
30,HS-grad,9,Married-civ-spouse,Sales,Wife,0,<=50K
42,Masters,14,Separated,Exec-managerial,Unmarried,0,>50K
31,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
32,Some-college,10,Never-married,Craft-repair,Not-in-family,0,<=50K
28,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
63,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
32,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
20,Some-college,10,Never-married,Handlers-cleaners,Own-child,0,<=50K
51,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,>50K
24,Some-college,10,Married-civ-spouse,Sales,Husband,0,<=50K
41,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,0,<=50K
21,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,<=50K
27,Some-college,10,Never-married,Craft-repair,Not-in-family,0,<=50K
17,9th,5,Never-married,Other-service,Own-child,0,<=50K
45,1st-4th,2,Married-civ-spouse,Other-service,Wife,0,<=50K
39,HS-grad,9,Separated,Adm-clerical,Unmarried,0,<=50K
21,Some-college,10,Never-married,Prof-specialty,Own-child,0,<=50K
29,Bachelors,13,Never-married,Prof-specialty,Not-in-family,8614,>50K
39,Masters,14,Never-married,Sales,Not-in-family,0,>50K
42,HS-grad,9,Separated,Transport-moving,Other-relative,0,<=50K
22,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,0,<=50K
59,HS-grad,9,Widowed,Adm-clerical,Not-in-family,0,<=50K
40,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,>50K
45,Some-college,10,Divorced,Other-service,Not-in-family,0,<=50K
35,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,<=50K
58,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
45,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,>50K
29,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
21,11th,7,Never-married,Craft-repair,Own-child,0,<=50K
51,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,<=50K
34,Some-college,10,Married-civ-spouse,Other-service,Wife,0,<=50K
40,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,<=50K
45,11th,7,Divorced,Adm-clerical,Unmarried,0,<=50K
38,10th,6,Married-civ-spouse,Sales,Husband,0,>50K
22,Bachelors,13,Never-married,Adm-clerical,Own-child,0,<=50K
37,9th,5,Married-civ-spouse,Other-service,Husband,3137,<=50K
62,10th,6,Divorced,Other-service,Unmarried,0,<=50K
32,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
36,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,0,>50K
43,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,<=50K
37,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
28,HS-grad,9,Never-married,Transport-moving,Unmarried,0,<=50K
47,HS-grad,9,Married-civ-spouse,Other-service,Wife,0,>50K
59,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,<=50K
35,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
35,Bachelors,13,Married-civ-spouse,Sales,Husband,0,<=50K
29,Bachelors,13,Never-married,Prof-specialty,Other-relative,0,<=50K
57,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,0,<=50K
41,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
37,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,>50K
20,Some-college,10,Never-married,Farming-fishing,Own-child,0,<=50K
44,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
20,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,<=50K
38,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,0,>50K
23,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,0,<=50K
24,HS-grad,9,Married-spouse-absent,Sales,Own-child,0,<=50K
46,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
32,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
21,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
32,Some-college,10,Married-civ-spouse,Sales,Husband,0,<=50K
41,Some-college,10,Divorced,Sales,Own-child,2174,<=50K
